_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
5faeb1a0da380b508c56f788,Fri Nov 13 16:17:29 +0000 2020,1327284460786573312,1327284460786573312,RT @keegolicious: Suicide figures are up. Could 2 followers please copy and re-post this tweet? We trying to demonstrate that someone is,false,[],[],"[{""screen_name"":""keegolicious"",""name"":""Keegan Connor Tracy"",""id"":289301958,""id_str"":""289301958"",""indices"":[3,16]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,322873842,322873842,Kelsifer,kelsifer888,null,#artistwannabe #learningthruliving #growthmindset #DontWorryBeHappy #canadasdragrace #BLM #waterprotector #mother-earth #partygirl (she/her),null,,,false,77,212,5,Thu Jun 23 21:55:15 +0000 2011,4837,null,null,false,false,5219,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a0da380b508c56f78a,Fri Nov 13 16:17:29 +0000 2020,1327284461252308993,1327284461252308993,"Either you employed or running your own business, focus on growth and make stakeholders and clients happy. My duty ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,3299630664,3299630664,Slava Kuperman CPA,kupermancpa,"Toronto, Canada","Taxes, Mortgages and Business Consulting",false,,,false,4,15,0,Tue Jul 28 16:26:15 +0000 2015,20,null,null,false,false,22,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeb1a1da380b508c56f78c,Fri Nov 13 16:17:30 +0000 2020,1327284462053371906,1327284462053371906,@Larkstarr Why not both Canada?! ,false,[],[],"[{""screen_name"":""Larkstarr"",""name"":""Larkstarr!"",""id"":1317555638,""id_str"":""1317555638"",""indices"":[0,10]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327277654895173633,1327277654895173633,1317555638,1317555638,Larkstarr,43484498,43484498,Hazel Corg,SyberWuff,"Fergus, Ontario","Creator, artist, performer, nature enthusiast, and dog mom. I guess follow to find out more! Dog photos @ourawesomedogs Husband @spazzfox ",false,,,false,20458,963,66,Sat May 30 05:03:35 +0000 2009,16372,null,null,false,false,15931,null,false,false,,94D487,false,false,true,false,false,false,91D2FA,000000,211C21,64B007,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeb1a1da380b508c56f78e,Fri Nov 13 16:17:30 +0000 2020,1327284464762851328,1327284464762851328,It is up to us to stop the spread. It time to  up,false,[],[],[],[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,39140487,39140487,Steve Bottoms,SteveBottoms,"Calgary, Alberta","A marcom executive obsessed with growing client's business.",false,,,false,1865,231,112,Mon May 11 00:02:15 +0000 2009,10171,null,null,false,false,15473,null,false,false,,131516,false,false,true,false,false,,009999,EEEEEE,EFEFEF,333333,true,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeb1a2da380b508c56f790,Fri Nov 13 16:17:30 +0000 2020,1327284465249476615,1327284465249476615,"RT @yaneerbaryam: Canada could be the next Australia

\1

@RobertGreenhill 

link:
 ",false,[],[],"[{""screen_name"":""yaneerbaryam"",""name"":""Yaneer Bar-Yam"",""id"":252608121,""id_str"":""252608121"",""indices"":[3,16]},{""screen_name"":""RobertGreenhill"",""name"":""Robert Greenhill"",""id"":197821962,""id_str"":""197821962"",""indices"":[58,74]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""global-canada.org/wp-content/upl"",""indices"":[83,106]}]",,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,13232322,13232322,false,DanielleFong, nova scotia ,a       ,null,,,false,21492,7776,470,Fri Feb 08 02:44:54 +0000 2008,111035,null,null,true,false,94193,null,false,false,,2B2C2E,false,false,false,false,false,false,768485,FFFFFF,DAECF4,663B12,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeb1a2da380b508c56f792,Fri Nov 13 16:17:31 +0000 2020,1327284466109329409,1327284466109329409,"RT @ObongRoviel: Make we settle am 
Make Terri and Mayorkun host Show for Lagos the same day 

No wizkid or Davido as guest act 
Make we ch",false,[],[],"[{""screen_name"":""ObongRoviel"",""name"":""Trouble Maker  (G.O)"",""id"":943900644829737000,""id_str"":""943900644829736961"",""indices"":[3,15]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,929316358508048385,929316358508048385,N Y N D,_TheRealDammy_,"Lagos, Nigeria",Music Blogger  Co-Founder @musikplug_com  Online PR  Music & Event PRomoter  Graphics Designer | DM For Ads & Promotions  ogayemi.d@gmail.com,false,,,false,9879,8517,0,Sat Nov 11 11:54:20 +0000 2017,5183,null,null,false,false,48270,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeb1a3da380b508c56f794,Fri Nov 13 16:17:31 +0000 2020,1327284467963211777,1327284467963211777,"RT @littlered_ace: Remember when our Minister of Health Patty Hajdu sat at a press conference and told us covid wouldn't have much impact o",false,[],[],"[{""screen_name"":""littlered_ace"",""name"":""Astrid K"",""id"":832234194797355000,""id_str"":""832234194797355008"",""indices"":[3,17]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1251555683608285184,1251555683608285184,Andrius Stone,AndriusStone,null,"Christ is King. WWG1WGA
#FreeManTobias",null,,,false,623,1480,0,Sat Apr 18 16:58:32 +0000 2020,41248,null,null,false,false,6145,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a3da380b508c56f796,Fri Nov 13 16:17:32 +0000 2020,1327284469766660096,1327284469766660096,"#TransAwarenessWeek 
#Transgender Winnipeggers condemn radio host for 'hate in his voice' in on-air comments ",true,"[{""text"":""TransAwarenessWeek"",""indices"":[0,19]},{""text"":""Transgender"",""indices"":[21,33]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[110,133]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,23769951,23769951,Taylor Lakhryst,TaylorLakhryst,"Winnipeg, MB, Canada","Passionate of my values. Advocate for more mental health awareness and, being transgender, more visible trans inclusivity in sports. INFJ, Gemini, she/her",null,,,false,448,2497,1,Wed Mar 11 14:30:33 +0000 2009,8425,null,null,true,false,8435,null,false,false,,000000,false,false,false,false,false,false,981CEB,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeb1a4da380b508c56f798,Fri Nov 13 16:17:32 +0000 2020,1327284470500782087,1327284470500782087,"RT @rainonthis: CANADA ISN INNOCENT EITHER 

A THREAD;",false,[],[],"[{""screen_name"":""rainonthis"",""name"":"""",""id"":1274813366859632600,""id_str"":""1274813366859632642"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1122318809006841856,1122318809006841856,Bunny  ,Astelicxo,The bakery tryna make some mor,@Astelic12 is my only alt. and so is @Astelic13 he/him Bi Boy,null,,,false,582,1398,22,Sun Apr 28 01:57:10 +0000 2019,22826,null,null,false,false,10107,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a4da380b508c56f79a,Fri Nov 13 16:17:32 +0000 2020,1327284471167553537,1327284471167553537,RT @marcomendicino: Via @globeandmail:  initiative we will hope will appeal to the hopes and aspirations of the young people of Hong K,false,[],[],"[{""screen_name"":""marcomendicino"",""name"":""Marco Mendicino"",""id"":312759403,""id_str"":""312759403"",""indices"":[3,18]},{""screen_name"":""globeandmail"",""name"":""The Globe and Mail"",""id"":8736882,""id_str"":""8736882"",""indices"":[24,37]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1289151663018663937,1289151663018663937,Chao Man,ChaoMan16,null,null,null,,,false,4,17,0,Fri Jul 31 10:51:30 +0000 2020,4968,null,null,false,false,4972,null,false,false,,F5F8FA,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a5da380b508c56f79c,Fri Nov 13 16:17:32 +0000 2020,1327284472203579394,1327284472203579394,"RT @IamMandate: US embassy: A UK, US, and CANADA Visa ban on Governor of Osun State Alh. Isiaka Gboyega Oyetola - Sign the Petition! https:",false,[],[],"[{""screen_name"":""IamMandate"",""name"":""Olawale Adebayo"",""id"":4906353136,""id_str"":""4906353136"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,750926396,750926396,Norwegian princess  ,mis_onyi,the star ,everything will surely fall into place sooner or later,null,,,false,470,429,1,Sat Aug 11 08:30:49 +0000 2012,5262,null,null,true,false,21039,null,false,false,,000000,false,false,false,false,false,false,9266CC,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a5da380b508c56f79e,Fri Nov 13 16:17:32 +0000 2020,1327284472740417536,1327284472740417536,"RT @picardonhealth: Ontario to release new #COVID19 modelling today. One forecast puts province on track for 2,000 new cases per day in ear",false,"[{""text"":""COVID19"",""indices"":[43,51]}]",[],"[{""screen_name"":""picardonhealth"",""name"":""Andr Picard"",""id"":252794509,""id_str"":""252794509"",""indices"":[3,18]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,140168397,140168397,Health InfoMatters,ejcardno1,Ontario Hamilton,"Health Information/Informatics researcher.  All tweets, retweets are mine alone and do not reflect affiliated org. or businesses.",null,,,false,501,1687,54,Tue May 04 19:46:53 +0000 2010,13226,null,null,false,false,11784,null,false,false,,CDFF03,false,false,false,false,false,,099BC0,FFF8AD,F6FFD1,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a6da380b508c56f7a0,Fri Nov 13 16:17:33 +0000 2020,1327284474439114752,1327284474439114752,@jairbolsonaro #Brazil #Election Software is RIGGED to STEAL The Election!! #Dominion-#Scytl is under CRIMINAL Inve ,true,"[{""text"":""Brazil"",""indices"":[15,22]},{""text"":""Election"",""indices"":[23,32]},{""text"":""Dominion"",""indices"":[76,85]},{""text"":""Scytl"",""indices"":[86,92]}]",[],"[{""screen_name"":""jairbolsonaro"",""name"":""Jair M. Bolsonaro"",""id"":128372940,""id_str"":""128372940"",""indices"":[0,14]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",1327262057851482112,1327262057851482112,128372940,128372940,jairbolsonaro,966612436978581504,966612436978581504,Alpha OmegaEnergy,AOECOIN,Cambodia,"#1 Impact Investment on Earth, CleanTech Startup in SouthEast Asia with 3,600 Breakthrough Clean Techs, Seeks Finance Lines, Networks, and Support Pre-IPO",false,,,false,24371,6633,91,Thu Feb 22 09:55:38 +0000 2018,31125,null,null,false,false,49019,null,false,false,,000000,false,false,false,false,false,false,000000,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,false,en
5faeb1a6da380b508c56f7a2,Fri Nov 13 16:17:33 +0000 2020,1327284476846731264,1327284476846731264,"RT @CdnChamberofCom: Now is not the time for tax increases that impact Canada's hardest hit sectors like hotels, restaurants, and hospitali",false,[],[],"[{""screen_name"":""CdnChamberofCom"",""name"":""Canadian Chamber of Commerce"",""id"":240690104,""id_str"":""240690104"",""indices"":[3,19]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,343059330,343059330,Eric Melillo,Eric_Melillo,Kenora Riding,Member of Parliament - Kenora riding. Conservative Shadow Minister for Northern Affairs and FedNor.,false,,,false,2444,943,41,Wed Jul 27 00:38:14 +0000 2011,6956,null,null,false,true,2796,null,false,false,,C0DEED,false,false,true,false,false,false,0084B4,C0DEED,DDEEF6,333333,true,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeb1a7da380b508c56f7a4,Fri Nov 13 16:17:33 +0000 2020,1327284476901281799,1327284476901281799,Canada would run so much better if RepubliCons focussed on carving duck decoys and left the building and management ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">Twitter for iPad</a>",null,null,null,null,null,1015736342804742146,1015736342804742146,sincerelyours,greatest_asshat,null,I am astounded at the level of emotional hostility of many who tweet and the low level of interest in dispassionate examination of most subjects. All drama.,null,,,false,2787,4997,4,Sat Jul 07 23:16:30 +0000 2018,4124,null,null,false,false,28708,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a7da380b508c56f7a6,Fri Nov 13 16:17:33 +0000 2020,1327284476905308165,1327284476905308165,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, SP + is looking for new t ",true,"[{""text"":""parking"",""indices"":[28,36]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">CareerArc 2.0</a>",null,null,null,null,null,928378622121070593,928378622121070593,SP+ Careers,SPPlusCareers,null,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",false,,,false,825,126,4,Wed Nov 08 21:48:06 +0000 2017,2,null,null,false,false,788,null,false,false,,000000,false,false,false,false,false,false,EB1E2B,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeb1a8da380b508c56f7a8,Fri Nov 13 16:17:34 +0000 2020,1327284478469926914,1327284478469926914,"RT @fsc_ccf_en: Be sure to join us at noon today for the launch of our new report ""Competency Frameworks and Canada's Essential Skills"" and",false,[],[],"[{""screen_name"":""fsc_ccf_en"",""name"":""Future Skills Centre"",""id"":1092870525574094800,""id_str"":""1092870525574094849"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,777902325771988992,777902325771988992,TheFutureEconomy.ca,FuturEconomy,Canada,"Interviews with top  leaders on the future economy. Join us & share the vision!
LinkedIn:  YouTube:  FB: ",false,,,false,25676,12905,204,Mon Sep 19 16:09:02 +0000 2016,32105,null,null,true,false,16454,null,false,false,,000000,false,false,false,false,false,false,91D2FA,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeb1a8da380b508c56f7aa,Fri Nov 13 16:17:34 +0000 2020,1327284481892380672,1327284481892380672,RT @JeanYip3:  stands with the people of Hong Kong ,false,[],[],"[{""screen_name"":""JeanYip3"",""name"":""Jean Yip"",""id"":2513973205,""id_str"":""2513973205"",""indices"":[3,12]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1164159672082763777,1164159672082763777,M L Adoro la libert e la democrazia!,ML03509599,Kingdom of Freedom,"An ordinary #Hongkonger with a young   libert non  libera! Rt = interested, not = endorsed #HongKong #WhatishappeninginThailand #Belarus",null,,,false,3006,4979,2,Wed Aug 21 12:58:08 +0000 2019,15981,null,null,false,false,51268,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeb1a9da380b508c56f7ac,Fri Nov 13 16:17:35 +0000 2020,1327284483180072961,1327284483180072961,"RT @BobBenzen: Great commentary by @erinotoole. I fully agree.
Free speech is vital to Canadians' liberties. That's why it's so often attac",false,[],[],"[{""screen_name"":""BobBenzen"",""name"":""Bob Benzen "",""id"":737359208945844200,""id_str"":""737359208945844224"",""indices"":[3,13]},{""screen_name"":""erinotoole"",""name"":""Erin O'Toole"",""id"":296553576,""id_str"":""296553576"",""indices"":[35,46]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,953012728859451392,953012728859451392,Andrew,Andrew56980704,Canada,"easy going, love firearms and mma, former member of Canadian Armed Forces, working in construction",null,,,false,514,529,0,Mon Jan 15 21:15:15 +0000 2018,52387,null,null,false,false,16078,null,false,false,,F5F8FA,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1a9da380b508c56f7ae,Fri Nov 13 16:17:35 +0000 2020,1327284483138101249,1327284483138101249,"RT @talltegan: There has never been a good time to spray fire-resistant, biodiverse forests with a toxic herbicide. But it feels especially",false,[],[],"[{""screen_name"":""talltegan"",""name"":""Tegan Hansen"",""id"":2200521236,""id_str"":""2200521236"",""indices"":[3,13]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1192325623835791360,1192325623835791360,Julia,jlmeyers22,null,PhD graduate student at Simon Fraser University. Generally tired human being. Trying hard. She/her.,null,,,false,44,261,0,Thu Nov 07 06:19:26 +0000 2019,20918,null,null,false,false,2364,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1aada380b508c56f7b0,Fri Nov 13 16:17:36 +0000 2020,1327284486535516161,1327284486535516161,RT @errolsalamon: An excellent opportunity for journalists interested in press freedom in Canada! There still some paid work out there du,false,[],[],"[{""screen_name"":""errolsalamon"",""name"":""Errol Salamon, Ph.D."",""id"":2296454839,""id_str"":""2296454839"",""indices"":[3,16]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,15377836,15377836,J-Source,jsource,Canada,"News, research and commentary about journalism in Canada.",false,,,false,19474,1962,933,Thu Jul 10 14:16:57 +0000 2008,2326,null,null,false,true,35955,null,false,false,,000000,false,false,false,false,false,false,E81C4F,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeb1aada380b508c56f7b2,Fri Nov 13 16:17:36 +0000 2020,1327284487856693248,1327284487856693248,"RT @DrGillLeighton: Today the #Canada Ethics Cttee has revealed the Kielbergers hired Percepto, a company paid to cover up 'dubious' backgr",false,"[{""text"":""Canada"",""indices"":[30,37]}]",[],"[{""screen_name"":""DrGillLeighton"",""name"":"" Dr Gill Leighton "",""id"":47870267,""id_str"":""47870267"",""indices"":[3,18]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPad</a>",null,null,null,null,null,1141126539213340672,1141126539213340672,#number1canadafan,number1canadaf1,null,Care about Canada,null,,,false,160,117,0,Tue Jun 18 23:32:22 +0000 2019,1923,null,null,false,false,34220,null,false,false,,F5F8FA,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1abda380b508c56f7b4,Fri Nov 13 16:17:36 +0000 2020,1327284490394365957,1327284490394365957,Prudent governance. Canada has also signed up to arrangements for co-funding and sharing with developing countries.,false,[],[],[],[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,2827085194,2827085194,Roman Waschuk,WaschukCanUA,"Toronto, Ontario", Ex-Ambassador to  (2014-19)  (2011-14)/ Ex-Amb du Canada /    | Reflections / Pens / ,null,,,false,10619,670,169,Mon Oct 13 07:58:28 +0000 2014,19198,null,null,true,true,31510,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,,null,true,0,0,false,false,,en
5faeb1abda380b508c56f7b6,Fri Nov 13 16:17:38 +0000 2020,1327284494991118336,1327284494991118336,"RT @AndrewYang: Did you know that Canada , liberty and the pursuit of happiness is , order and good government?  That explai",false,[],[],"[{""screen_name"":""AndrewYang"",""name"":""Andrew Yang"",""id"":2228878592,""id_str"":""2228878592"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,11808172,11808172,jennwong,jennwong,"Venice Beach, Los Angeles","VP Marketing, Curaleaf (Select). Formerly @WiedenKennedy, @TBWAChiatLA, @BeatsByDre. I hear everybody that you know is more relevant than everybody that I know.",false,,,false,2331,717,77,Thu Jan 03 18:34:07 +0000 2008,10338,null,null,true,false,10522,null,false,false,,EBEEF0,false,false,true,false,false,false,F2486D,FFFFFF,CED4D6,616061,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1acda380b508c56f7b8,Fri Nov 13 16:17:38 +0000 2020,1327284496287281158,1327284496287281158,"RT @TheFrogKiller: Wizkid holds the record of highest Charting African Album ever on US iTunes! Peak #3 US Apple Peak #6
UK apple #1, UK it",false,[],[],"[{""screen_name"":""TheFrogKiller"",""name"":""Anthony Not Joshua"",""id"":2952653897,""id_str"":""2952653897"",""indices"":[3,17]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,277722318,277722318, Dan,Ebiloma01,9ja,God first... Humanity... ARSENAL FC .....,false,,,false,1113,1769,2,Tue Apr 05 22:14:46 +0000 2011,14115,null,null,true,false,11711,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1acda380b508c56f7ba,Fri Nov 13 16:17:38 +0000 2020,1327284496689885184,1327284496689885184,RT @OttawaCitizen: Canada opens doors wider to immigrants from Hong Kong as China clamps down  ,false,[],[],"[{""screen_name"":""OttawaCitizen"",""name"":""Ottawa Citizen"",""id"":23655688,""id_str"":""23655688"",""indices"":[3,17]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""ottawacitizen.com/news/politics/"",""indices"":[94,117]}]",,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1278695634346758145,1278695634346758145,ericbrownie,ericbrownie1,null,null,null,,,false,3,52,0,Thu Jul 02 14:23:07 +0000 2020,6162,null,null,false,false,6188,null,false,false,,F5F8FA,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeb1adda380b508c56f7bc,Fri Nov 13 16:17:39 +0000 2020,1327284500175458304,1327284500175458304,RT @treydayway: Canada had their Thanksgiving and their rona cases spiked...so you know America will see it as a challenge to spike more,false,[],[],"[{""screen_name"":""treydayway"",""name"":""Trey"",""id"":3050023319,""id_str"":""3050023319"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,5023551,5023551, ,TweetsByTheTony,In or Around Philly,Media maker. Coffee drinker. Star of @TheWorstPodcast on the @REZDtv network.,false,,,false,6280,5060,166,Tue Apr 17 17:53:00 +0000 2007,280820,null,null,false,false,136564,null,false,false,,FFFFFF,false,false,true,false,false,false,0084B4,FFFFFF,C0DFEC,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeb1adda380b508c56f7be,Fri Nov 13 16:17:38 +0000 2020,1327284497616801792,1327284497616801792,First real snow. #maple #keys #november #snow #westkootenays #nelsonbc #canada ,false,"[{""text"":""maple"",""indices"":[17,23]},{""text"":""keys"",""indices"":[24,29]},{""text"":""november"",""indices"":[30,39]},{""text"":""snow"",""indices"":[40,45]},{""text"":""westkootenays"",""indices"":[46,60]},{""text"":""nelsonbc"",""indices"":[61,70]},{""text"":""canada"",""indices"":[71,78]}]",[],[],[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,822844627191373824,822844627191373824,kellyjeanrebar,kellyjeanrebar,"Nelson, British Columbia","Photography, writing.",false,,,false,3029,2123,34,Sat Jan 21 16:33:41 +0000 2017,16446,null,null,false,false,5244,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeb1aeda380b508c56f7c0,Fri Nov 13 16:17:39 +0000 2020,1327284502952112128,1327284502952112128,I have been explaining for years that NetZero is a flawed and flimsy policy framework that primarily incentivizes g ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,16787867,16787867,Finn,nofunfinn,"Melrose, MA",transit-oriented dad. aoc democrat. ban cars.,null,,,false,592,328,17,Wed Oct 15 17:48:16 +0000 2008,6342,null,null,true,false,7399,null,false,false,,000000,false,false,false,false,false,false,9D582E,D9B17E,EADEAA,333333,true,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeb1aeda380b508c56f7c2,Fri Nov 13 16:17:41 +0000 2020,1327284507955785729,1327284507955785729,"RT @joececiyyc: As well as wars on doctors, healthcare workers, diversification, the arts, people with disabilities, our parks and rural mu",false,[],[],"[{""screen_name"":""joececiyyc"",""name"":""Joe Ceci"",""id"":721190828,""id_str"":""721190828"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1631141168,1631141168,Wording you up.,WerdEmUp,"Treaty Seven, Calgary.","I build cool things that help businesses be more productive.

AI, Automation, UX, Embedded and everything in between.

he/him",false,,,false,1908,2014,50,Mon Jul 29 20:00:30 +0000 2013,51008,null,null,true,false,64929,null,false,false,,FFFFFF,false,false,true,false,false,false,91D2FA,FFFFFF,FFFFFF,333333,false,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
